"id_respuesta","id_pregunta","pregunta_informativa","es_informativa","mejor_segun_usuario","mejor_segun_comunidad","categoria0","categoria1","categoria2","titulo_pregunta","cuerpo_pregunta","respuesta"
"605809","109221","True","1","0","0","Cars & Transportation","Maintenance & Repairs","Maintenance & Repairs","How do you take off mild scratches from the windscreen?","","Call auto glass"
"605810","109221","True","0","0","0","Cars & Transportation","Maintenance & Repairs","Maintenance & Repairs","How do you take off mild scratches from the windscreen?","","i find it always helps 2 turn the contrast up or down"
"605811","109221","True","1","0","0","Cars & Transportation","Maintenance & Repairs","Maintenance & Repairs","How do you take off mild scratches from the windscreen?","","You can get get a special cutting paste for glass, but as the other guy said Brasso is a good cheaper starting point - just keep it off your paint."
"605812","109221","True","0","0","0","Cars & Transportation","Maintenance & Repairs","Maintenance & Repairs","How do you take off mild scratches from the windscreen?","","ive herd t cut is supposed to be quite good"
"605813","109221","True","1","0","0","Cars & Transportation","Maintenance & Repairs","Maintenance & Repairs","How do you take off mild scratches from the windscreen?","","i dont know how to take mild scratches off your windscreen, however just do what i have done in the past:
Your insurance will cover your replacement of a windscreen, all you have to do as a rule is pay a 50 excess..

Not bad as they supply and fit it for you.."
"349419","71603","True","1","1","1","Family & Relationships","Friends","Friends","How Do You Impress A Girl Without Looking Stupid And Embaressed???","How???? How Do You Do Without Feeling Embaressed","DO NOT ACT LIKE A SHOW OFF. Girls HATE that. Just be honest and DON'T LIE! To impress a girl act responsibly. Most girls like a guy they know they can trust. If you are funny make her laugh! I don't know of any girls who don't like a guy with a sense of humor. Don't make her feel pressured into kissing, hugging, holding hands ect. Make her feel safe around you and make her feel like you are not rushing her or just wanna get in her pants...... SERIOUSLY. Also compliment her on how great she looks tonight or about something you think she is good at.  Remember not to go overboard though :D

GOOD LUCK!"
"349420","71603","True","1","0","0","Family & Relationships","Friends","Friends","How Do You Impress A Girl Without Looking Stupid And Embaressed???","How???? How Do You Do Without Feeling Embaressed","this is gonna sound silly, but dont try impressing, just act like shes one of your buddies, you open up faster that way"
"349421","71603","True","1","0","0","Family & Relationships","Friends","Friends","How Do You Impress A Girl Without Looking Stupid And Embaressed???","How???? How Do You Do Without Feeling Embaressed","Well, what are you good at? Whether it be music, sports, art, etc, she'll probably be impressed if you let her see that. But it's not necessarily just what you're good at. More like what you're passionate about."
"349422","71603","True","1","0","0","Family & Relationships","Friends","Friends","How Do You Impress A Girl Without Looking Stupid And Embaressed???","How???? How Do You Do Without Feeling Embaressed","be yourself."
"349423","71603","True","1","0","0","Family & Relationships","Friends","Friends","How Do You Impress A Girl Without Looking Stupid And Embaressed???","How???? How Do You Do Without Feeling Embaressed","you can't it part of dating. you'll feel stupid and you'll get embaressed thats all part of it learn not to care what others think and try not to lie to the women you like it's hard but sometimes the truth sucks you still need to be truthful."
"349424","71603","True","1","0","0","Family & Relationships","Friends","Friends","How Do You Impress A Girl Without Looking Stupid And Embaressed???","How???? How Do You Do Without Feeling Embaressed","Ignore them, 
but don't pretend to ignore them, that doesn't work
Just ignore them, seriously, stop thinking about them and they keep coming and coming.

This only works once you completely forget about them."
"349425","71603","True","1","0","0","Family & Relationships","Friends","Friends","How Do You Impress A Girl Without Looking Stupid And Embaressed???","How???? How Do You Do Without Feeling Embaressed","Don't try to impress her and you probably won't look stupid."
"349426","71603","True","1","0","0","Family & Relationships","Friends","Friends","How Do You Impress A Girl Without Looking Stupid And Embaressed???","How???? How Do You Do Without Feeling Embaressed","Find out a hobby of hers that isnt girly, practice it,i like to 4-wheel and do tricks an sh!t.See if she likes something outdoorsy, share that hobby with her.And another thing, this is #1, and benefits you.Do something for yourself make a career, or if your a minor get a nice job, and do things all in a possitive dirrection.I love a man that knows what he is doin and where he wants to go in life, and have nice things and earn what he has."
